Index	e_above_hull	formation_energy	Sn_fraction
gen-1-134	0.134576	-0.290022	0.250000
gen-1-135	0.011967	-0.099484	0.000000
gen-1-136	0.132825	-0.323420	0.250000
gen-1-137	0.108462	-0.287187	0.500000
gen-1-138	0.141870	-0.274527	0.166667
gen-1-139	0.129801	-0.327698	0.285714
gen-1-140	0.117615	-0.322806	0.250000
gen-1-141	0.126286	-0.327651	0.166667
gen-1-142	0.065075	-0.060017	0.100000
gen-1-143	0.119849	-0.331440	0.272727
gen-1-144	0.100701	-0.353787	0.200000
gen-1-145	0.126015	-0.337198	0.300000
gen-1-146	0.157800	-0.224476	0.181818
gen-1-147	0.113891	-0.343608	0.285714
gen-1-148	0.161906	-0.254606	0.200000
gen-1-149	0.059813	-0.262202	0.050000
gen-1-150	0.105143	-0.349065	0.333333
gen-1-151	0.108550	-0.334890	0.142857
gen-1-152	0.098838	-0.382448	0.250000
gen-1-153	0.124867	-0.291645	0.200000
gen-1-154	0.123953	-0.316468	0.250000
gen-1-155	0.116815	-0.326136	0.375000
gen-1-156	0.114483	-0.321017	0.200000
gen-1-157	0.092805	-0.344302	0.500000
gen-1-158	0.043284	-0.090624	0.062500
gen-1-159	0.140397	-0.276000	0.166667
gen-1-160	0.142498	-0.273817	0.142857
gen-1-161	0.085815	-0.330004	0.000000
gen-1-162	0.196547	-0.220428	0.333333
gen-1-163	0.008502	-0.169819	0.000000
gen-1-164	0.113828	-0.326593	0.250000
gen-1-165	0.130959	-0.326540	0.285714
gen-1-166	0.126833	-0.321558	0.266667
gen-1-167	0.120471	-0.330014	0.333333
gen-1-168	0.145351	-0.271046	0.166667
gen-1-169	0.109425	-0.332251	0.090909
gen-1-170	0.129017	-0.287958	0.333333
gen-1-171	0.120222	-0.320199	0.250000
gen-1-172	0.134591	-0.281922	0.200000
gen-1-173	0.093759	-0.206177	0.600000
gen-1-174	0.114612	-0.333625	0.222222
gen-1-175	0.114238	-0.295230	0.500000
gen-1-176	0.127058	-0.320986	0.166667
gen-1-177	0.193180	-0.223795	0.333333
gen-1-178	0.123970	-0.332375	0.312500
gen-1-179	0.111385	-0.360683	0.250000
gen-1-180	0.104814	-0.336190	0.416667
gen-1-181	0.070569	-0.264946	0.071429
gen-1-182	0.125008	-0.315413	0.250000
gen-1-183	0.104463	-0.347825	0.250000
gen-1-184	0.098572	-0.338535	0.500000
gen-1-185	0.142634	-0.287738	0.285714
gen-1-186	0.120101	-0.303555	0.153846
gen-1-187	0.017015	-0.131586	0.000000
gen-1-188	0.128022	-0.288375	0.166667
gen-1-189	0.115846	-0.329054	0.333333
gen-1-190	0.101155	-0.353334	0.200000
gen-1-191	0.068972	-0.271665	0.000000
gen-1-192	0.196357	-0.220618	0.333333
gen-1-193	0.129525	-0.297614	0.222222
gen-1-194	0.140487	-0.281916	0.187500
gen-1-195	0.130556	-0.315566	0.142857
gen-1-196	0.100079	-0.253666	0.166667
gen-1-197	0.085996	-0.330482	0.166667
gen-1-198	0.104484	-0.325393	0.142857
gen-2-0	0.044870	-0.038525	0.066667
gen-2-1	0.100894	-0.331327	0.166667
gen-2-2	0.145071	-0.271441	0.200000
gen-2-3	0.114952	-0.238793	0.166667
gen-2-4	0.105975	-0.342793	0.125000
gen-2-5	0.096645	-0.279787	0.052632
gen-2-6	0.158468	-0.216354	0.222222
gen-2-7	0.132829	-0.326775	0.181818
gen-2-8	0.102587	-0.282195	0.083333
gen-2-9	0.058601	-0.024794	0.133333
gen-2-10	0.097846	-0.326174	0.083333
gen-2-11	0.000000	0.000000	0.000000
gen-2-12	0.179895	-0.237080	0.333333
gen-2-13	0.133401	-0.307020	0.250000
gen-2-14	0.110231	-0.359103	0.222222
gen-2-15	0.110730	-0.324771	0.200000
gen-2-16	0.120322	-0.339428	0.166667
gen-2-17	0.131953	-0.312946	0.333333
gen-2-18	0.111535	-0.263384	0.500000
gen-2-19	0.128285	-0.338862	0.200000
gen-2-20	0.118468	-0.326432	0.333333
gen-2-21	0.065553	-0.073438	0.111111
gen-2-22	0.133772	-0.302095	0.363636
gen-2-23	0.157480	-0.227880	0.250000
gen-2-24	0.094232	-0.333888	0.125000
gen-2-25	0.126311	-0.343023	0.222222
gen-2-26	0.139279	-0.173452	0.500000
gen-2-27	0.120903	-0.326328	0.111111
gen-2-28	0.149018	-0.291403	0.250000
gen-2-29	0.141954	-0.251021	0.187500
gen-2-30	0.107341	-0.334442	0.400000
gen-2-31	0.123962	-0.292551	0.200000
gen-2-32	0.046173	0.046173	0.125000
gen-2-33	0.105026	-0.351218	0.250000
gen-2-34	0.074443	-0.345543	0.000000
gen-2-35	0.123413	-0.336337	0.166667
gen-2-36	0.116462	-0.333453	0.250000
gen-2-37	0.149006	-0.281932	0.333333
gen-2-38	0.131819	-0.254570	0.454545
gen-2-39	0.126912	-0.318430	0.300000
gen-2-40	0.117870	-0.236320	0.500000
gen-2-41	0.146968	-0.293453	0.250000
gen-2-42	0.078168	-0.269619	0.090909
gen-2-43	0.113442	-0.326979	0.250000
gen-2-44	0.117437	-0.345776	0.300000
gen-2-45	0.120957	-0.327279	0.222222
gen-2-46	0.123222	-0.330986	0.333333
gen-2-47	0.128573	-0.340761	0.222222
gen-2-48	0.096685	-0.341099	0.083333
gen-2-49	0.098422	-0.338685	0.500000
gen-2-50	0.116686	-0.340812	0.285714
gen-2-51	0.128595	-0.317527	0.142857
gen-2-52	0.137506	-0.112679	0.400000
gen-2-53	0.154333	-0.272021	0.300000
gen-2-54	0.104772	-0.341366	0.187500
gen-2-55	0.124594	-0.257682	0.181818
gen-2-56	0.115400	-0.355662	0.285714
gen-2-57	0.104671	-0.350686	0.150000
gen-2-58	0.132808	-0.292272	0.181818
gen-2-59	0.151750	-0.264936	0.250000
gen-2-60	0.002528	-0.220373	0.000000
gen-2-61	0.094035	-0.349405	0.142857
gen-2-62	0.096981	-0.287802	0.083333
gen-2-63	0.030901	-0.259615	0.000000
gen-2-64	0.164684	-0.252290	0.333333
gen-2-65	0.107682	-0.225579	0.555556
gen-2-66	0.095870	-0.282705	0.100000
gen-2-67	0.100306	-0.363726	0.214286
gen-2-68	0.108163	-0.351246	0.250000
gen-2-69	0.128881	-0.287516	0.166667
gen-2-70	0.116553	-0.323868	0.250000
gen-2-71	0.120606	-0.295599	0.111111
gen-2-72	0.113164	-0.337305	0.214286
gen-2-73	0.166143	-0.250831	0.333333
gen-2-74	0.122244	-0.341788	0.214286
gen-2-75	0.111634	-0.336602	0.222222
gen-2-76	0.152744	-0.277629	0.285714
gen-2-77	0.116336	-0.357819	0.222222
gen-2-78	0.118617	-0.322387	0.416667
gen-2-79	0.086922	-0.361122	0.166667
gen-2-80	0.105551	-0.326670	0.166667
gen-2-81	0.112391	-0.196105	0.181818
gen-2-82	0.132246	-0.331786	0.214286
gen-2-83	0.115930	-0.327022	0.375000
gen-2-84	0.116697	-0.237493	0.500000
gen-2-85	0.110816	-0.326968	0.083333
gen-2-86	0.118404	-0.326495	0.333333
gen-2-87	0.027515	0.027515	0.000000
gen-2-88	0.134496	-0.292643	0.222222
gen-2-89	0.111897	-0.328524	0.250000
gen-2-90	0.114809	-0.310851	0.100000
gen-2-91	0.100604	-0.359146	0.166667
gen-2-92	0.016457	-0.248998	0.000000
gen-2-93	0.115644	-0.347569	0.300000
gen-2-94	0.131815	-0.327935	0.166667
gen-2-95	0.102256	-0.353988	0.250000
gen-2-96	0.025706	0.025706	0.250000
gen-2-97	0.097597	-0.362153	0.166667
gen-2-98	0.114412	-0.344449	0.333333
gen-2-99	0.112898	-0.327523	0.250000
gen-2-100	0.099300	-0.354019	0.166667
gen-2-101	0.192826	-0.224149	0.333333
gen-2-102	0.153059	-0.274079	0.222222
gen-2-103	0.129894	-0.318342	0.222222
gen-2-104	0.069548	-0.252582	0.083333
gen-2-105	0.110260	-0.344229	0.200000
gen-2-106	0.112122	-0.328299	0.250000
gen-2-107	0.112350	-0.343894	0.250000
gen-2-108	0.104150	-0.352094	0.250000
gen-2-109	0.106005	-0.266308	0.111111
gen-2-110	0.115902	-0.329439	0.300000
gen-2-111	0.106883	-0.328618	0.200000
gen-2-112	0.129195	-0.315704	0.333333
gen-2-113	0.078705	-0.327060	0.090909
gen-2-114	0.143394	-0.252119	0.166667
gen-2-115	0.140368	-0.318494	0.333333
gen-2-116	0.098359	-0.329761	0.125000
gen-2-117	0.116452	-0.315768	0.166667
gen-2-118	0.136619	-0.331931	0.272727
gen-2-119	0.086743	-0.360487	0.111111
gen-2-120	0.114967	-0.320187	0.100000
gen-2-121	0.114674	-0.348539	0.300000
gen-2-122	0.040759	0.040759	0.285714
gen-2-123	0.141872	-0.285267	0.222222
gen-2-124	0.123130	-0.230615	0.166667
gen-2-125	0.118823	-0.324128	0.375000
gen-2-126	0.102994	-0.325126	0.125000
gen-2-127	0.119715	-0.334493	0.333333
gen-2-128	0.117733	-0.322688	0.250000
gen-2-129	0.124369	-0.320531	0.333333
gen-2-130	0.084859	-0.273395	0.076923
gen-2-131	0.123999	-0.317831	0.200000
gen-2-132	0.086868	-0.282396	0.125000
gen-2-133	0.110936	-0.347926	0.333333
gen-2-134	0.049786	-0.366033	0.000000
