Index	e_above_hull	formation_energy	Li_fraction	Ga_fraction	Sn_fraction
gen-2-145	0.141119	-0.279503	0.444444	0.333333	0.222222
gen-2-146	0.108752	-0.344550	0.583333	0.083333	0.333333
gen-2-147	0.123006	-0.315917	0.500000	0.166667	0.333333
gen-2-148	0.106365	-0.341508	0.555556	0.166667	0.277778
gen-2-149	0.066462	-0.015571	0.066667	0.866667	0.066667
gen-2-150	0.113909	-0.352817	0.666667	0.083333	0.250000
gen-2-151	0.104467	-0.321383	0.500000	0.333333	0.166667
gen-2-152	0.108936	-0.239987	0.333333	0.500000	0.166667
gen-2-153	0.118016	-0.316232	0.500000	0.250000	0.250000
gen-2-154	0.106212	-0.319638	0.500000	0.333333	0.166667
gen-2-155	0.135449	-0.213474	0.333333	0.500000	0.166667
gen-2-156	0.103698	-0.142402	0.200000	0.200000	0.600000
gen-2-157	0.041577	-0.099954	0.133333	0.800000	0.066667
gen-2-158	0.103945	-0.354662	0.625000	0.125000	0.250000
gen-2-159	0.092979	-0.326153	0.500000	0.400000	0.100000
gen-2-160	0.118102	-0.329771	0.555556	0.166667	0.277778
gen-2-161	0.096101	-0.351401	0.611111	0.222222	0.166667
gen-2-162	0.061286	-0.242490	0.818182	0.090909	0.090909
gen-2-163	0.143495	-0.276303	0.400000	0.300000	0.300000
gen-2-164	0.113844	-0.340368	0.666667	0.166667	0.166667
gen-2-165	0.090663	-0.326790	0.500000	0.416667	0.083333
gen-2-166	0.134756	-0.307519	0.555556	0.222222	0.222222
gen-2-167	0.138123	-0.271487	0.416667	0.416667	0.166667
gen-2-168	0.188144	-0.222021	0.333333	0.333333	0.333333
gen-2-169	0.065390	-0.252912	0.333333	0.583333	0.083333
gen-2-170	0.115837	-0.318411	0.500000	0.250000	0.250000
gen-2-171	0.070492	-0.343229	0.600000	0.400000	0.000000
gen-2-172	0.136441	-0.279329	0.437500	0.375000	0.187500
gen-2-173	0.154287	-0.225258	0.333333	0.416667	0.250000
gen-2-174	0.119063	-0.344864	0.666667	0.111111	0.222222
gen-2-175	0.107210	-0.331713	0.500000	0.166667	0.333333
gen-2-176	0.160041	-0.260581	0.444444	0.333333	0.222222
gen-2-177	0.116736	-0.303886	0.444444	0.333333	0.222222
gen-2-178	0.083934	-0.223987	0.750000	0.250000	0.000000
gen-2-179	0.111648	-0.317561	0.500000	0.300000	0.200000
gen-2-180	0.102715	-0.314738	0.500000	0.416667	0.083333
gen-2-181	0.083472	-0.234831	0.333333	0.083333	0.583333
gen-2-182	0.105772	-0.336318	0.583333	0.250000	0.166667
gen-2-183	0.107487	-0.329586	0.500000	0.125000	0.375000
gen-2-184	0.078588	-0.264566	0.363636	0.545455	0.090909
gen-2-185	0.107662	-0.326585	0.500000	0.250000	0.250000
gen-2-186	0.145960	-0.273838	0.400000	0.300000	0.300000
gen-2-187	0.111547	-0.237376	0.333333	0.500000	0.166667
gen-2-188	0.108744	-0.320465	0.500000	0.300000	0.200000
gen-2-189	0.122854	-0.302845	0.454545	0.090909	0.454545
gen-2-190	0.113195	-0.317454	0.500000	0.285714	0.214286
gen-2-191	0.095183	-0.346907	0.583333	0.250000	0.166667
gen-2-192	0.117907	-0.336305	0.666667	0.166667	0.166667
gen-2-193	0.110704	-0.328581	0.500000	0.200000	0.300000
gen-2-194	0.108546	-0.328562	0.750000	0.083333	0.166667
gen-2-195	0.060189	-0.294414	0.400000	0.550000	0.050000
gen-2-196	0.113805	-0.350122	0.666667	0.111111	0.222222
gen-2-197	0.111751	-0.341983	0.600000	0.150000	0.250000
gen-2-198	0.117657	-0.320189	0.500000	0.214286	0.285714
