Index	e_above_hull	formation_energy	Li_fraction	Ga_fraction	Sn_fraction
gen-2-145	0.089995	-0.275707	0.444444	0.333333	0.222222
gen-2-146	0.068946	-0.343467	0.583333	0.083333	0.333333
gen-2-147	0.079742	-0.317836	0.500000	0.166667	0.333333
gen-2-148	0.060319	-0.339337	0.555556	0.166667	0.277778
gen-2-149	0.053397	-0.016368	0.066667	0.866667	0.066667
gen-2-150	0.070931	-0.344599	0.666667	0.083333	0.250000
gen-2-151	0.059846	-0.314296	0.500000	0.333333	0.166667
gen-2-152	0.082434	-0.226929	0.333333	0.500000	0.166667
gen-2-153	0.071763	-0.314096	0.500000	0.250000	0.250000
gen-2-154	0.060522	-0.313619	0.500000	0.333333	0.166667
gen-2-155	0.103661	-0.205702	0.333333	0.500000	0.166667
gen-2-156	0.064771	-0.144523	0.200000	0.200000	0.600000
gen-2-157	0.022099	-0.107003	0.133333	0.800000	0.066667
gen-2-158	0.059222	-0.348890	0.625000	0.125000	0.250000
gen-2-159	0.047845	-0.316922	0.500000	0.400000	0.100000
gen-2-160	0.073430	-0.326226	0.555556	0.166667	0.277778
gen-2-161	0.048703	-0.345218	0.611111	0.222222	0.166667
gen-2-162	0.031283	-0.231857	0.818182	0.090909	0.090909
gen-2-163	0.083339	-0.280299	0.400000	0.300000	0.300000
gen-2-164	0.070964	-0.329536	0.666667	0.166667	0.166667
gen-2-165	0.046826	-0.315596	0.500000	0.416667	0.083333
gen-2-166	0.093776	-0.298068	0.555556	0.222222	0.222222
gen-2-167	0.084305	-0.265459	0.416667	0.416667	0.166667
gen-2-168	0.124357	-0.224467	0.333333	0.333333	0.333333
gen-2-169	0.039404	-0.250229	0.333333	0.583333	0.083333
gen-2-170	0.070296	-0.315563	0.500000	0.250000	0.250000
gen-2-171	0.030115	-0.325592	0.600000	0.400000	0.000000
gen-2-172	0.086701	-0.272087	0.437500	0.375000	0.187500
gen-2-173	0.106835	-0.222258	0.333333	0.416667	0.250000
gen-2-174	0.073983	-0.337640	0.666667	0.111111	0.222222
gen-2-175	0.068617	-0.328961	0.500000	0.166667	0.333333
gen-2-176	0.107462	-0.258239	0.444444	0.333333	0.222222
gen-2-177	0.064380	-0.301321	0.444444	0.333333	0.222222
gen-2-178	0.043724	-0.210652	0.750000	0.250000	0.000000
gen-2-179	0.064591	-0.314237	0.500000	0.300000	0.200000
gen-2-180	0.057784	-0.304638	0.500000	0.416667	0.083333
gen-2-181	0.046807	-0.250906	0.333333	0.083333	0.583333
gen-2-182	0.059043	-0.329933	0.583333	0.250000	0.166667
gen-2-183	0.072934	-0.330504	0.500000	0.125000	0.375000
gen-2-184	0.045339	-0.260779	0.363636	0.545455	0.090909
gen-2-185	0.061500	-0.324360	0.500000	0.250000	0.250000
gen-2-186	0.085280	-0.278357	0.400000	0.300000	0.300000
gen-2-187	0.069571	-0.239792	0.333333	0.500000	0.166667
gen-2-188	0.063463	-0.315365	0.500000	0.300000	0.200000
gen-2-189	0.091868	-0.309458	0.454545	0.090909	0.454545
gen-2-190	0.067445	-0.313392	0.500000	0.285714	0.214286
gen-2-191	0.048400	-0.340576	0.583333	0.250000	0.166667
gen-2-192	0.071029	-0.329472	0.666667	0.166667	0.166667
gen-2-193	0.068881	-0.324010	0.500000	0.200000	0.300000
gen-2-194	0.066893	-0.318267	0.750000	0.083333	0.166667
gen-2-195	0.027732	-0.286330	0.400000	0.550000	0.050000
gen-2-196	0.068306	-0.343317	0.666667	0.111111	0.222222
gen-2-197	0.066073	-0.337589	0.600000	0.150000	0.250000
gen-2-198	0.073601	-0.317281	0.500000	0.214286	0.285714
