Index	e_above_hull	formation_energy	Li_fraction	Ga_fraction	Sn_fraction
gen-2-145	0.077116	-0.272775	0.444444	0.333333	0.222222
gen-2-146	0.054001	-0.342135	0.583333	0.083333	0.333333
gen-2-147	0.075919	-0.318034	0.500000	0.166667	0.333333
gen-2-148	0.049000	-0.337306	0.555556	0.166667	0.277778
gen-2-149	0.048642	-0.013160	0.066667	0.866667	0.066667
gen-2-150	0.045668	-0.338998	0.666667	0.083333	0.250000
gen-2-151	0.057168	-0.309478	0.500000	0.333333	0.166667
gen-2-152	0.068764	-0.218734	0.333333	0.500000	0.166667
gen-2-153	0.068156	-0.312143	0.500000	0.250000	0.250000
gen-2-154	0.057244	-0.309402	0.500000	0.333333	0.166667
gen-2-155	0.088147	-0.199350	0.333333	0.500000	0.166667
gen-2-156	0.036619	-0.145241	0.200000	0.200000	0.600000
gen-2-157	0.011671	-0.108961	0.133333	0.800000	0.066667
gen-2-158	0.038518	-0.345057	0.625000	0.125000	0.250000
gen-2-159	0.045222	-0.310502	0.500000	0.400000	0.100000
gen-2-160	0.062954	-0.323352	0.555556	0.166667	0.277778
gen-2-161	0.028761	-0.340796	0.611111	0.222222	0.166667
gen-2-162	0.023319	-0.225399	0.818182	0.090909	0.090909
gen-2-163	0.059397	-0.281605	0.400000	0.300000	0.300000
gen-2-164	0.047695	-0.322791	0.666667	0.166667	0.166667
gen-2-165	0.044684	-0.308310	0.500000	0.416667	0.083333
gen-2-166	0.086148	-0.291056	0.555556	0.222222	0.222222
gen-2-167	0.066755	-0.261106	0.416667	0.416667	0.166667
gen-2-168	0.078001	-0.225099	0.333333	0.333333	0.333333
gen-2-169	0.027391	-0.247473	0.333333	0.583333	0.083333
gen-2-170	0.067092	-0.313208	0.500000	0.250000	0.250000
gen-2-171	0.001980	-0.314705	0.600000	0.400000	0.000000
gen-2-172	0.073866	-0.267104	0.437500	0.375000	0.187500
gen-2-173	0.075719	-0.219579	0.333333	0.416667	0.250000
gen-2-174	0.047135	-0.332980	0.666667	0.111111	0.222222
gen-2-175	0.067227	-0.326726	0.500000	0.166667	0.333333
gen-2-176	0.093895	-0.255996	0.444444	0.333333	0.222222
gen-2-177	0.050840	-0.299051	0.444444	0.333333	0.222222
gen-2-178	0.022217	-0.202259	0.750000	0.250000	0.000000
gen-2-179	0.060618	-0.311490	0.500000	0.300000	0.200000
gen-2-180	0.055177	-0.297816	0.500000	0.416667	0.083333
gen-2-181	0.027274	-0.259130	0.333333	0.083333	0.583333
gen-2-182	0.043381	-0.325449	0.583333	0.250000	0.166667
gen-2-183	0.070464	-0.330315	0.500000	0.125000	0.375000
gen-2-184	0.033446	-0.257321	0.363636	0.545455	0.090909
gen-2-185	0.057980	-0.322320	0.500000	0.250000	0.250000
gen-2-186	0.061070	-0.279932	0.400000	0.300000	0.300000
gen-2-187	0.047584	-0.239913	0.333333	0.500000	0.166667
gen-2-188	0.060393	-0.311714	0.500000	0.300000	0.200000
gen-2-189	0.076686	-0.312347	0.454545	0.090909	0.454545
gen-2-190	0.064086	-0.310363	0.500000	0.285714	0.214286
gen-2-191	0.032834	-0.335996	0.583333	0.250000	0.166667
gen-2-192	0.045663	-0.324823	0.666667	0.166667	0.166667
gen-2-193	0.067798	-0.320693	0.500000	0.200000	0.300000
gen-2-194	0.041906	-0.311192	0.750000	0.083333	0.166667
gen-2-195	0.020348	-0.280642	0.400000	0.550000	0.050000
gen-2-196	0.041236	-0.338879	0.666667	0.111111	0.222222
gen-2-197	0.048396	-0.334524	0.600000	0.150000	0.250000
gen-2-198	0.071361	-0.314790	0.500000	0.214286	0.285714
