Index	e_above_hull	formation_energy	Li_fraction	Ga_fraction	Sn_fraction
gen-2-145	0.118930	-0.277841	0.444444	0.333333	0.222222
gen-2-146	0.089635	-0.344330	0.583333	0.083333	0.333333
gen-2-147	0.100712	-0.317106	0.500000	0.166667	0.333333
gen-2-148	0.084986	-0.340769	0.555556	0.166667	0.277778
gen-2-149	0.060335	-0.016770	0.066667	0.866667	0.066667
gen-2-150	0.096459	-0.349411	0.666667	0.083333	0.250000
gen-2-151	0.084174	-0.318220	0.500000	0.333333	0.166667
gen-2-152	0.098560	-0.233890	0.333333	0.500000	0.166667
gen-2-153	0.095857	-0.315406	0.500000	0.250000	0.250000
gen-2-154	0.085424	-0.316971	0.500000	0.333333	0.166667
gen-2-155	0.122182	-0.210268	0.333333	0.500000	0.166667
gen-2-156	0.087880	-0.143435	0.200000	0.200000	0.600000
gen-2-157	0.033071	-0.103475	0.133333	0.800000	0.066667
gen-2-158	0.085025	-0.352193	0.625000	0.125000	0.250000
gen-2-159	0.073148	-0.322151	0.500000	0.400000	0.100000
gen-2-160	0.097338	-0.328418	0.555556	0.166667	0.277778
gen-2-161	0.076627	-0.348839	0.611111	0.222222	0.166667
gen-2-162	0.048113	-0.237752	0.818182	0.090909	0.090909
gen-2-163	0.117454	-0.278366	0.400000	0.300000	0.300000
gen-2-164	0.097336	-0.335548	0.666667	0.166667	0.166667
gen-2-165	0.071801	-0.321725	0.500000	0.416667	0.083333
gen-2-166	0.116162	-0.303680	0.555556	0.222222	0.222222
gen-2-167	0.116292	-0.268799	0.416667	0.416667	0.166667
gen-2-168	0.162312	-0.223213	0.333333	0.333333	0.333333
gen-2-169	0.054168	-0.251745	0.333333	0.583333	0.083333
gen-2-170	0.094005	-0.317258	0.500000	0.250000	0.250000
gen-2-171	0.055418	-0.335182	0.600000	0.400000	0.000000
gen-2-172	0.115542	-0.276092	0.437500	0.375000	0.187500
gen-2-173	0.135038	-0.223949	0.333333	0.416667	0.250000
gen-2-174	0.101165	-0.341749	0.666667	0.111111	0.222222
gen-2-175	0.087161	-0.330658	0.500000	0.166667	0.333333
gen-2-176	0.137110	-0.259661	0.444444	0.333333	0.222222
gen-2-177	0.093958	-0.302813	0.444444	0.333333	0.222222
gen-2-178	0.068658	-0.218057	0.750000	0.250000	0.000000
gen-2-179	0.089738	-0.316203	0.500000	0.300000	0.200000
gen-2-180	0.083287	-0.310238	0.500000	0.416667	0.083333
gen-2-181	0.063996	-0.242645	0.333333	0.083333	0.583333
gen-2-182	0.086089	-0.333609	0.583333	0.250000	0.166667
gen-2-183	0.088243	-0.330251	0.500000	0.125000	0.375000
gen-2-184	0.064486	-0.262982	0.363636	0.545455	0.090909
gen-2-185	0.085526	-0.325738	0.500000	0.250000	0.250000
gen-2-186	0.119661	-0.276159	0.400000	0.300000	0.300000
gen-2-187	0.093819	-0.238631	0.333333	0.500000	0.166667
gen-2-188	0.087711	-0.318231	0.500000	0.300000	0.200000
gen-2-189	0.104720	-0.306256	0.454545	0.090909	0.454545
gen-2-190	0.091769	-0.315693	0.500000	0.285714	0.214286
gen-2-191	0.075425	-0.344273	0.583333	0.250000	0.166667
gen-2-192	0.099454	-0.333431	0.666667	0.166667	0.166667
gen-2-193	0.089904	-0.326680	0.500000	0.200000	0.300000
gen-2-194	0.092509	-0.324335	0.750000	0.083333	0.166667
gen-2-195	0.046685	-0.290726	0.400000	0.550000	0.050000
gen-2-196	0.095711	-0.347203	0.666667	0.111111	0.222222
gen-2-197	0.091892	-0.340135	0.600000	0.150000	0.250000
gen-2-198	0.095989	-0.319075	0.500000	0.214286	0.285714
