Index	e_above_hull	formation_energy	Li_fraction	Ga_fraction	Sn_fraction
gen-2-145	0.070239	-0.256253	0.444444	0.333333	0.222222
gen-2-146	0.042089	-0.333040	0.583333	0.083333	0.333333
gen-2-147	0.056915	-0.317027	0.500000	0.166667	0.333333
gen-2-148	0.033839	-0.325034	0.555556	0.166667	0.277778
gen-2-149	0.085830	0.016515	0.066667	0.866667	0.066667
gen-2-150	0.045798	-0.306728	0.666667	0.083333	0.250000
gen-2-151	0.043173	-0.283188	0.500000	0.333333	0.166667
gen-2-152	0.104339	-0.174836	0.333333	0.500000	0.166667
gen-2-153	0.049357	-0.300794	0.500000	0.250000	0.250000
gen-2-154	0.040146	-0.286215	0.500000	0.333333	0.166667
gen-2-155	0.120318	-0.158856	0.333333	0.500000	0.166667
gen-2-156	0.055196	-0.148118	0.200000	0.200000	0.600000
gen-2-157	0.009740	-0.115341	0.133333	0.800000	0.066667
gen-2-158	0.027618	-0.324315	0.625000	0.125000	0.250000
gen-2-159	0.032024	-0.275304	0.500000	0.400000	0.100000
gen-2-160	0.052681	-0.306192	0.555556	0.166667	0.277778
gen-2-161	0.011682	-0.316262	0.611111	0.222222	0.166667
gen-2-162	0.023709	-0.191332	0.818182	0.090909	0.090909
gen-2-163	0.049320	-0.286793	0.400000	0.300000	0.300000
gen-2-164	0.040849	-0.286881	0.666667	0.166667	0.166667
gen-2-165	0.033617	-0.268953	0.500000	0.416667	0.083333
gen-2-166	0.095400	-0.247613	0.555556	0.222222	0.222222
gen-2-167	0.065803	-0.236964	0.416667	0.416667	0.166667
gen-2-168	0.066003	-0.227044	0.333333	0.333333	0.333333
gen-2-169	0.024374	-0.231010	0.333333	0.583333	0.083333
gen-2-170	0.050339	-0.299812	0.500000	0.250000	0.250000
gen-2-171	0.003174	-0.256755	0.600000	0.400000	0.000000
gen-2-172	0.074810	-0.239804	0.437500	0.375000	0.187500
gen-2-173	0.082895	-0.203216	0.333333	0.416667	0.250000
gen-2-174	0.036261	-0.308001	0.666667	0.111111	0.222222
gen-2-175	0.059844	-0.314097	0.500000	0.166667	0.333333
gen-2-176	0.083816	-0.242677	0.444444	0.333333	0.222222
gen-2-177	0.040580	-0.285913	0.444444	0.333333	0.222222
gen-2-178	0.025305	-0.157447	0.750000	0.250000	0.000000
gen-2-179	0.040033	-0.295845	0.500000	0.300000	0.200000
gen-2-180	0.042612	-0.259958	0.500000	0.416667	0.083333
gen-2-181	0.013511	-0.300344	0.333333	0.083333	0.583333
gen-2-182	0.026697	-0.300852	0.583333	0.250000	0.166667
gen-2-183	0.058301	-0.327536	0.500000	0.125000	0.375000
gen-2-184	0.028956	-0.237170	0.363636	0.545455	0.090909
gen-2-185	0.039728	-0.310423	0.500000	0.250000	0.250000
gen-2-186	0.049644	-0.286469	0.400000	0.300000	0.300000
gen-2-187	0.041369	-0.237806	0.333333	0.500000	0.166667
gen-2-188	0.044333	-0.291544	0.500000	0.300000	0.200000
gen-2-189	0.061178	-0.325305	0.454545	0.090909	0.454545
gen-2-190	0.046498	-0.293458	0.500000	0.285714	0.214286
gen-2-191	0.017381	-0.310168	0.583333	0.250000	0.166667
gen-2-192	0.028153	-0.299577	0.666667	0.166667	0.166667
gen-2-193	0.062044	-0.302382	0.500000	0.200000	0.300000
gen-2-194	0.043399	-0.270011	0.750000	0.083333	0.166667
gen-2-195	0.015522	-0.249220	0.400000	0.550000	0.050000
gen-2-196	0.029274	-0.314987	0.666667	0.111111	0.222222
gen-2-197	0.033798	-0.317778	0.600000	0.150000	0.250000
gen-2-198	0.060474	-0.299873	0.500000	0.214286	0.285714
