Index	e_above_hull	formation_energy	Li_fraction	Ga_fraction	Sn_fraction
gen-2-145	0.071536	-0.259587	0.444444	0.333333	0.222222
gen-2-146	0.043270	-0.335047	0.583333	0.083333	0.333333
gen-2-147	0.060665	-0.317345	0.500000	0.166667	0.333333
gen-2-148	0.036109	-0.327601	0.555556	0.166667	0.277778
gen-2-149	0.077068	0.009560	0.066667	0.866667	0.066667
gen-2-150	0.043352	-0.313517	0.666667	0.083333	0.250000
gen-2-151	0.046004	-0.288493	0.500000	0.333333	0.166667
gen-2-152	0.097198	-0.183666	0.333333	0.500000	0.166667
gen-2-153	0.053156	-0.303098	0.500000	0.250000	0.250000
gen-2-154	0.043604	-0.290894	0.500000	0.333333	0.166667
gen-2-155	0.113255	-0.167609	0.333333	0.500000	0.166667
gen-2-156	0.047739	-0.147539	0.200000	0.200000	0.600000
gen-2-157	0.009696	-0.114097	0.133333	0.800000	0.066667
gen-2-158	0.028195	-0.328520	0.625000	0.125000	0.250000
gen-2-159	0.034669	-0.282425	0.500000	0.400000	0.100000
gen-2-160	0.053910	-0.309801	0.555556	0.166667	0.277778
gen-2-161	0.013644	-0.321264	0.611111	0.222222	0.166667
gen-2-162	0.023346	-0.198219	0.818182	0.090909	0.090909
gen-2-163	0.051362	-0.285765	0.400000	0.300000	0.300000
gen-2-164	0.040970	-0.294144	0.666667	0.166667	0.166667
gen-2-165	0.035849	-0.276893	0.500000	0.416667	0.083333
gen-2-166	0.092199	-0.257008	0.555556	0.222222	0.222222
gen-2-167	0.065849	-0.241832	0.416667	0.416667	0.166667
gen-2-168	0.064002	-0.226651	0.333333	0.333333	0.333333
gen-2-169	0.024784	-0.234324	0.333333	0.583333	0.083333
gen-2-170	0.053729	-0.302524	0.500000	0.250000	0.250000
gen-2-171	0.002943	-0.268448	0.600000	0.400000	0.000000
gen-2-172	0.074512	-0.245312	0.437500	0.375000	0.187500
gen-2-173	0.079145	-0.206613	0.333333	0.416667	0.250000
gen-2-174	0.036556	-0.313061	0.666667	0.111111	0.222222
gen-2-175	0.061345	-0.316665	0.500000	0.166667	0.333333
gen-2-176	0.085729	-0.245395	0.444444	0.333333	0.222222
gen-2-177	0.042558	-0.288566	0.444444	0.333333	0.222222
gen-2-178	0.023900	-0.166508	0.750000	0.250000	0.000000
gen-2-179	0.044188	-0.299012	0.500000	0.300000	0.200000
gen-2-180	0.045054	-0.267688	0.500000	0.416667	0.083333
gen-2-181	0.013256	-0.292082	0.333333	0.083333	0.583333
gen-2-182	0.028972	-0.305834	0.583333	0.250000	0.166667
gen-2-183	0.060676	-0.328212	0.500000	0.125000	0.375000
gen-2-184	0.029599	-0.241239	0.363636	0.545455	0.090909
gen-2-185	0.043408	-0.312845	0.500000	0.250000	0.250000
gen-2-186	0.051956	-0.285171	0.400000	0.300000	0.300000
gen-2-187	0.042557	-0.238307	0.333333	0.500000	0.166667
gen-2-188	0.047583	-0.295617	0.500000	0.300000	0.200000
gen-2-189	0.063007	-0.322823	0.454545	0.090909	0.454545
gen-2-190	0.050057	-0.296873	0.500000	0.285714	0.214286
gen-2-191	0.019332	-0.315473	0.583333	0.250000	0.166667
gen-2-192	0.030416	-0.304697	0.666667	0.166667	0.166667
gen-2-193	0.063214	-0.306093	0.500000	0.200000	0.300000
gen-2-194	0.042044	-0.278721	0.750000	0.083333	0.166667
gen-2-195	0.016311	-0.255548	0.400000	0.550000	0.050000
gen-2-196	0.029786	-0.319831	0.666667	0.111111	0.222222
gen-2-197	0.035452	-0.321171	0.600000	0.150000	0.250000
gen-2-198	0.062589	-0.302988	0.500000	0.214286	0.285714
