Index	e_above_hull	formation_energy	Li_fraction	Ga_fraction	Sn_fraction
gen-2-144	0.040882	-0.326933	0.583333	0.166667	0.250000
gen-2-145	0.074103	-0.266226	0.444444	0.333333	0.222222
gen-2-146	0.046691	-0.338817	0.583333	0.083333	0.333333
gen-2-147	0.068247	-0.317831	0.500000	0.166667	0.333333
gen-2-148	0.041305	-0.332597	0.555556	0.166667	0.277778
gen-2-149	0.061526	-0.002978	0.066667	0.866667	0.066667
gen-2-150	0.040579	-0.326666	0.666667	0.083333	0.250000
gen-2-151	0.051634	-0.299057	0.500000	0.333333	0.166667
gen-2-152	0.082942	-0.201276	0.333333	0.500000	0.166667
gen-2-153	0.060714	-0.307670	0.500000	0.250000	0.250000
gen-2-154	0.050479	-0.300212	0.500000	0.333333	0.166667
gen-2-155	0.099975	-0.184243	0.333333	0.500000	0.166667
gen-2-156	0.032749	-0.146386	0.200000	0.200000	0.600000
gen-2-157	0.010430	-0.111566	0.133333	0.800000	0.066667
gen-2-158	0.030656	-0.336874	0.625000	0.125000	0.250000
gen-2-159	0.039952	-0.296584	0.500000	0.400000	0.100000
gen-2-160	0.057108	-0.316794	0.555556	0.166667	0.277778
gen-2-161	0.018768	-0.331163	0.611111	0.222222	0.166667
gen-2-162	0.023016	-0.211920	0.818182	0.090909	0.090909
gen-2-163	0.055418	-0.283699	0.400000	0.300000	0.300000
gen-2-164	0.040964	-0.308588	0.666667	0.166667	0.166667
gen-2-165	0.040294	-0.292703	0.500000	0.416667	0.083333
gen-2-166	0.087244	-0.274862	0.555556	0.222222	0.222222
gen-2-167	0.065926	-0.251528	0.416667	0.416667	0.166667
gen-2-168	0.062031	-0.225870	0.333333	0.333333	0.333333
gen-2-169	0.025592	-0.240932	0.333333	0.583333	0.083333
gen-2-170	0.060468	-0.307917	0.500000	0.250000	0.250000
gen-2-171	0.002473	-0.291730	0.600000	0.400000	0.000000
gen-2-172	0.073906	-0.256281	0.437500	0.375000	0.187500
gen-2-173	0.072815	-0.213244	0.333333	0.416667	0.250000
gen-2-174	0.038230	-0.323118	0.666667	0.111111	0.222222
gen-2-175	0.064320	-0.321758	0.500000	0.166667	0.333333
gen-2-176	0.089561	-0.250768	0.444444	0.333333	0.222222
gen-2-177	0.046482	-0.293847	0.444444	0.333333	0.222222
gen-2-178	0.022183	-0.184530	0.750000	0.250000	0.000000
gen-2-179	0.052459	-0.305309	0.500000	0.300000	0.200000
gen-2-180	0.050042	-0.282955	0.500000	0.416667	0.083333
gen-2-181	0.012743	-0.275576	0.333333	0.083333	0.583333
gen-2-182	0.034386	-0.315735	0.583333	0.250000	0.166667
gen-2-183	0.065517	-0.329408	0.500000	0.125000	0.375000
gen-2-184	0.030881	-0.249338	0.363636	0.545455	0.090909
gen-2-185	0.050741	-0.317643	0.500000	0.250000	0.250000
gen-2-186	0.056552	-0.282565	0.400000	0.300000	0.300000
gen-2-187	0.045017	-0.239201	0.333333	0.500000	0.166667
gen-2-188	0.054044	-0.303724	0.500000	0.300000	0.200000
gen-2-189	0.067326	-0.317713	0.454545	0.090909	0.454545
gen-2-190	0.057133	-0.303669	0.500000	0.285714	0.214286
gen-2-191	0.024204	-0.325917	0.583333	0.250000	0.166667
gen-2-192	0.034685	-0.314866	0.666667	0.166667	0.166667
gen-2-193	0.065533	-0.313468	0.500000	0.200000	0.300000
gen-2-194	0.040236	-0.295530	0.750000	0.083333	0.166667
gen-2-195	0.017875	-0.268161	0.400000	0.550000	0.050000
gen-2-196	0.031893	-0.329454	0.666667	0.111111	0.222222
gen-2-197	0.039788	-0.327912	0.600000	0.150000	0.250000
gen-2-198	0.066915	-0.309053	0.500000	0.214286	0.285714
