Index	e_above_hull	formation_energy	Li_fraction	Ga_fraction	Sn_fraction
gen-2-145	0.075362	-0.269518	0.444444	0.333333	0.222222
gen-2-146	0.048424	-0.340546	0.583333	0.083333	0.333333
gen-2-147	0.072077	-0.317977	0.500000	0.166667	0.333333
gen-2-148	0.043886	-0.335000	0.555556	0.166667	0.277778
gen-2-149	0.054773	-0.008417	0.066667	0.866667	0.066667
gen-2-150	0.039257	-0.332961	0.666667	0.083333	0.250000
gen-2-151	0.054420	-0.304296	0.500000	0.333333	0.166667
gen-2-152	0.075838	-0.210035	0.333333	0.500000	0.166667
gen-2-153	0.064459	-0.309926	0.500000	0.250000	0.250000
gen-2-154	0.053883	-0.304832	0.500000	0.333333	0.166667
gen-2-155	0.093847	-0.192025	0.333333	0.500000	0.166667
gen-2-156	0.027771	-0.145812	0.200000	0.200000	0.600000
gen-2-157	0.011078	-0.110275	0.133333	0.800000	0.066667
gen-2-158	0.031761	-0.340999	0.625000	0.125000	0.250000
gen-2-159	0.042589	-0.303591	0.500000	0.400000	0.100000
gen-2-160	0.058742	-0.320143	0.555556	0.166667	0.277778
gen-2-161	0.021243	-0.336028	0.611111	0.222222	0.166667
gen-2-162	0.023129	-0.218703	0.818182	0.090909	0.090909
gen-2-163	0.057422	-0.282658	0.400000	0.300000	0.300000
gen-2-164	0.040812	-0.315737	0.666667	0.166667	0.166667
gen-2-165	0.042500	-0.300547	0.500000	0.416667	0.083333
gen-2-166	0.085229	-0.283211	0.555556	0.222222	0.222222
gen-2-167	0.065953	-0.256340	0.416667	0.416667	0.166667
gen-2-168	0.061282	-0.225483	0.333333	0.333333	0.333333
gen-2-169	0.025988	-0.244216	0.333333	0.583333	0.083333
gen-2-170	0.063802	-0.310582	0.500000	0.250000	0.250000
gen-2-171	0.002231	-0.303278	0.600000	0.400000	0.000000
gen-2-172	0.073595	-0.261721	0.437500	0.375000	0.187500
gen-2-173	0.069861	-0.216457	0.333333	0.416667	0.250000
gen-2-174	0.038908	-0.328087	0.666667	0.111111	0.222222
gen-2-175	0.065787	-0.324266	0.500000	0.166667	0.333333
gen-2-176	0.091473	-0.253408	0.444444	0.333333	0.222222
gen-2-177	0.048416	-0.296465	0.444444	0.333333	0.222222
gen-2-178	0.022094	-0.193452	0.750000	0.250000	0.000000
gen-2-179	0.056561	-0.308422	0.500000	0.300000	0.200000
gen-2-180	0.052592	-0.290454	0.500000	0.416667	0.083333
gen-2-181	0.015681	-0.267341	0.333333	0.083333	0.583333
gen-2-182	0.037003	-0.320629	0.583333	0.250000	0.166667
gen-2-183	0.067981	-0.329907	0.500000	0.125000	0.375000
gen-2-184	0.031520	-0.253352	0.363636	0.545455	0.090909
gen-2-185	0.054380	-0.320004	0.500000	0.250000	0.250000
gen-2-186	0.058826	-0.281254	0.400000	0.300000	0.300000
gen-2-187	0.046289	-0.239584	0.333333	0.500000	0.166667
gen-2-188	0.057241	-0.307743	0.500000	0.300000	0.200000
gen-2-189	0.069606	-0.315069	0.454545	0.090909	0.454545
gen-2-190	0.060633	-0.307036	0.500000	0.285714	0.214286
gen-2-191	0.026613	-0.331019	0.583333	0.250000	0.166667
gen-2-192	0.036663	-0.319887	0.666667	0.166667	0.166667
gen-2-193	0.066676	-0.317110	0.500000	0.200000	0.300000
gen-2-194	0.040236	-0.303542	0.750000	0.083333	0.166667
gen-2-195	0.018645	-0.274428	0.400000	0.550000	0.050000
gen-2-196	0.032789	-0.334206	0.666667	0.111111	0.222222
gen-2-197	0.041841	-0.331244	0.600000	0.150000	0.250000
gen-2-198	0.069125	-0.311975	0.500000	0.214286	0.285714
