Index	e_above_hull	formation_energy	Sn_fraction
04-192	0.020538	-0.373542	0.230769
04-193	0.026150	-0.287258	0.166667
04-194	0.000200	-0.408628	0.250000
04-195	0.047040	-0.224308	0.600000
04-196	0.022063	-0.317122	0.500000
04-197	0.000000	-0.339185	0.500000
04-198	0.048325	-0.358730	0.333333
04-199	0.026550	-0.256104	0.583333
14-0	0.026560	-0.182379	0.111111
14-1	0.000050	-0.339135	0.500000
14-2	0.063117	-0.308217	0.421053
14-3	0.000050	-0.339135	0.500000
14-4	0.049850	-0.358977	0.250000
14-5	0.034792	-0.247863	0.583333
14-6	0.057475	-0.351352	0.250000
14-7	0.023580	-0.179931	0.700000
14-8	0.096450	-0.205048	0.555556
14-9	0.008233	-0.305175	0.166667
14-10	0.032722	-0.331914	0.437500
14-11	0.050210	-0.288975	0.500000
14-12	0.014555	-0.343586	0.200000
14-13	0.020375	-0.359532	0.400000
14-14	0.054067	-0.172057	0.666667
14-15	0.100450	-0.238735	0.500000
14-16	0.029887	-0.343232	0.416667
14-17	0.007233	-0.306175	0.166667
14-18	0.036240	-0.235108	0.600000
14-19	0.051400	-0.287785	0.500000
14-20	0.040479	-0.250251	0.571429
14-21	0.014213	-0.155380	0.750000
14-22	0.000825	-0.408002	0.250000
14-23	0.054608	-0.352447	0.333333
14-24	0.064883	-0.161240	0.666667
14-25	0.069294	-0.339534	0.250000
14-26	0.046825	-0.360230	0.333333
14-27	0.026538	-0.182401	0.111111
14-28	0.008625	-0.325116	0.181818
14-29	0.047452	-0.307395	0.461538
14-30	0.049775	-0.359052	0.250000
14-31	0.026350	-0.312835	0.500000
14-32	0.083230	-0.052444	0.800000
14-33	0.000025	-0.339160	0.500000
14-34	0.062225	-0.276960	0.500000
14-35	0.049800	-0.359027	0.250000
14-36	0.026516	-0.182423	0.111111
14-37	0.030939	-0.363776	0.363636
14-38	0.032784	-0.331852	0.437500
14-39	0.090767	-0.324579	0.300000
14-40	0.027775	-0.334033	0.444444
14-41	0.031042	-0.251613	0.583333
14-42	0.017455	-0.253893	0.600000
14-43	0.041308	-0.338599	0.400000
14-44	0.022033	-0.204090	0.666667
14-45	0.000000	-0.418900	0.285714
14-46	0.000000	-0.313408	0.166667
14-47	0.015867	-0.323318	0.500000
14-48	0.083970	-0.255215	0.500000
14-49	0.067661	-0.233837	0.555556
14-50	0.016642	-0.296767	0.166667
14-51	0.057450	-0.351377	0.250000
14-52	0.092800	-0.316027	0.250000
14-53	0.000000	-0.408828	0.250000
14-54	0.047638	-0.359417	0.333333
14-55	0.046750	-0.360305	0.333333
14-56	0.015475	-0.154118	0.750000
14-57	0.015475	-0.154118	0.750000
14-58	0.070550	-0.268635	0.500000
14-59	0.048130	-0.257136	0.550000
14-60	0.026350	-0.312835	0.500000
14-61	0.001005	0.001005	0.000000
14-62	0.016917	-0.398429	0.300000
14-63	0.037255	-0.342652	0.400000
14-64	0.023225	-0.273562	0.562500
14-65	0.009925	-0.397130	0.333333
14-66	0.015500	-0.154093	0.750000
14-67	0.001900	-0.405155	0.333333
14-68	0.057450	-0.351377	0.250000
14-69	0.001375	-0.337810	0.500000
14-70	0.058510	-0.280675	0.500000
14-71	0.052497	-0.288869	0.187500
14-72	0.031070	-0.203986	0.125000
14-73	0.045975	-0.348740	0.363636
14-74	0.086808	-0.195846	0.583333
14-75	0.022167	-0.291242	0.166667
14-76	0.094425	-0.244760	0.500000
14-77	0.000167	-0.406888	0.333333
14-78	0.027950	-0.379105	0.333333
14-79	0.027514	-0.369845	0.357143
14-80	0.000036	-0.418864	0.285714
14-81	0.000175	-0.357966	0.200000
14-82	0.026617	-0.086445	0.833333
14-83	0.000025	-0.339160	0.500000
14-84	0.026325	-0.312860	0.500000
14-85	0.035882	-0.379355	0.272727
14-86	0.020795	-0.359112	0.400000
14-87	0.008614	-0.398441	0.333333
14-88	0.000350	-0.408478	0.250000
14-89	0.022644	-0.316541	0.500000
14-90	0.016167	-0.297242	0.166667
14-91	0.037200	-0.369855	0.333333
14-92	0.000255	-0.357886	0.200000
14-93	0.030481	-0.359606	0.375000
14-94	0.006958	-0.400097	0.333333
14-95	0.000155	-0.357986	0.200000
14-96	0.049813	-0.359015	0.250000
14-97	0.027848	-0.366867	0.363636
14-98	0.039183	-0.262314	0.555556
14-99	0.015425	-0.154168	0.750000
14-100	0.015958	-0.323227	0.500000
14-101	0.033233	-0.354293	0.222222
14-102	0.060712	-0.252382	0.538462
14-103	0.024990	-0.314195	0.500000
14-104	0.000275	-0.408552	0.250000
14-105	0.024375	-0.179136	0.700000
14-106	0.052707	-0.362639	0.300000
14-107	0.000455	-0.357686	0.200000
14-108	0.039671	-0.379229	0.285714
14-109	0.000200	-0.408628	0.250000
14-110	0.045950	-0.293235	0.500000
14-111	0.048345	-0.358710	0.333333
14-112	0.001438	-0.407390	0.250000
14-113	0.036787	-0.048009	0.875000
14-114	0.032125	-0.137468	0.750000
14-115	0.049800	-0.359027	0.250000
14-116	0.022250	-0.291158	0.166667
14-117	0.015000	-0.324185	0.500000
14-118	0.064317	-0.344511	0.250000
14-119	0.093633	-0.318604	0.312500
14-120	0.025180	-0.246168	0.600000
14-121	0.078575	-0.283233	0.444444
14-122	0.034733	-0.200324	0.125000
14-123	0.044233	-0.238421	0.583333
14-124	0.057450	-0.351377	0.250000
14-125	0.000535	-0.357606	0.200000
14-126	0.019108	-0.207015	0.666667
14-127	0.043275	-0.336632	0.400000
14-128	0.033211	-0.354316	0.222222
14-129	0.019729	-0.353391	0.416667
14-130	0.000625	-0.338560	0.500000
14-131	0.000008	-0.408819	0.250000
14-132	0.001088	-0.407740	0.250000
14-133	0.065346	-0.302926	0.428571
14-134	0.008475	-0.304933	0.166667
14-135	0.019142	-0.206982	0.666667
14-136	0.029971	-0.343149	0.416667
14-137	0.024530	-0.246818	0.600000
14-138	0.002881	-0.404174	0.333333
14-139	0.037119	-0.324689	0.444444
14-140	0.002850	-0.404205	0.333333
14-141	0.057463	-0.351365	0.250000
14-142	0.041055	-0.338852	0.400000
14-143	0.003017	-0.404038	0.333333
14-144	0.021635	-0.358272	0.400000
14-145	0.046488	-0.362340	0.250000
14-146	0.013185	-0.344956	0.200000
14-147	0.008358	-0.305050	0.166667
14-148	0.000350	-0.408478	0.250000
14-149	0.036405	-0.321736	0.200000
14-150	0.000275	-0.357866	0.200000
14-151	0.000212	-0.408615	0.250000
14-152	0.014900	-0.154693	0.750000
14-153	0.020202	-0.374513	0.363636
14-154	0.060802	-0.325370	0.384615
14-155	0.073990	-0.265195	0.500000
14-156	0.021802	-0.390436	0.312500
14-157	0.006525	-0.400530	0.333333
14-158	0.074440	-0.196908	0.600000
14-159	0.063664	-0.298144	0.444444
14-160	0.048345	-0.331562	0.400000
14-161	0.022364	-0.268366	0.571429
14-162	0.049813	-0.359015	0.250000
14-163	0.050712	-0.288472	0.500000
14-164	0.014925	-0.154668	0.750000
14-165	0.035055	-0.344852	0.400000
14-166	0.057500	-0.351328	0.250000
14-167	0.060887	-0.354459	0.300000
14-168	0.046750	-0.224598	0.600000
14-169	0.025231	-0.229157	0.625000
14-170	0.058360	-0.077314	0.800000
14-171	0.043412	-0.217500	0.615385
14-172	0.065900	-0.084849	0.777778
14-173	0.046810	-0.224538	0.600000
14-174	0.000235	-0.357906	0.200000
14-175	0.041795	-0.204885	0.636364
14-176	0.026562	-0.312622	0.500000
14-177	0.021715	-0.358192	0.400000
14-178	0.008725	-0.325016	0.181818
14-179	0.046800	-0.360255	0.333333
14-180	0.049838	-0.358990	0.250000
14-181	0.000500	-0.338685	0.500000
14-182	0.027625	-0.379430	0.333333
14-183	0.050032	-0.134978	0.727273
14-184	0.092027	-0.221067	0.538462
14-185	0.001600	-0.407227	0.250000
14-186	0.043320	-0.228028	0.600000
14-187	0.030708	-0.376347	0.333333
14-188	0.000075	-0.408752	0.250000
14-189	0.057450	-0.351377	0.250000
14-190	0.083375	-0.278433	0.444444
14-191	0.007375	-0.399680	0.333333
14-192	0.061509	-0.353728	0.272727
14-193	0.003783	-0.403272	0.333333
14-194	0.034733	-0.200324	0.125000
14-195	0.000017	-0.339168	0.500000
14-196	0.036220	-0.235128	0.600000
14-197	0.034733	-0.200324	0.125000
14-198	0.038128	-0.349399	0.222222
14-199	0.053000	-0.286185	0.500000
13-0	0.014900	-0.154693	0.750000
13-1	0.024881	-0.314304	0.500000
13-2	0.046725	-0.362102	0.250000
13-3	0.000125	-0.339060	0.500000
13-4	0.008734	-0.325007	0.181818
13-5	0.080680	-0.054994	0.800000
13-6	0.035900	-0.379337	0.272727
13-7	0.048936	-0.358119	0.333333
13-8	0.038031	-0.301154	0.500000
13-9	0.049800	-0.359027	0.250000
13-10	0.045793	-0.354475	0.350000
13-11	0.018470	-0.252878	0.600000
13-12	0.000050	-0.339135	0.500000
13-13	0.014900	-0.154693	0.750000
13-14	0.057475	-0.351352	0.250000
13-15	0.031525	-0.138068	0.750000
13-16	0.054953	-0.306856	0.444444
13-17	0.083025	-0.256160	0.500000
13-18	0.000000	-0.408828	0.250000
13-19	0.020367	-0.205757	0.666667
13-20	0.000235	-0.357906	0.200000
13-21	0.023041	-0.285309	0.545455
13-22	0.000050	-0.408777	0.250000
13-23	0.025933	-0.374335	0.350000
13-24	0.036290	-0.235058	0.600000
13-25	0.033931	-0.373124	0.333333
13-26	0.036230	-0.235118	0.600000
13-27	0.040955	-0.338952	0.400000
13-28	0.044895	-0.335012	0.400000
13-29	0.014075	-0.155518	0.750000
13-30	0.058900	-0.280285	0.500000
13-31	0.000017	-0.407038	0.333333
13-32	0.014900	-0.154693	0.750000
13-33	0.020815	-0.359092	0.400000
13-34	0.074117	-0.152007	0.666667
13-35	0.050400	-0.288785	0.500000
13-36	0.000175	-0.408653	0.250000
13-37	0.045331	-0.361724	0.333333
13-38	0.049863	-0.358965	0.250000
13-39	0.071875	-0.336953	0.250000
13-40	0.074443	-0.344457	0.285714
13-41	0.028396	-0.339876	0.428571
13-42	0.014088	-0.155505	0.750000
13-43	0.000125	-0.408702	0.250000
13-44	0.000600	-0.338585	0.500000
13-45	0.152637	-0.262709	0.300000
13-46	0.014900	-0.154693	0.750000
13-47	0.000275	-0.357866	0.200000
13-48	0.156095	-0.256142	0.312500
13-49	0.041015	-0.338892	0.400000
13-50	0.000025	-0.339160	0.500000
13-51	0.084225	-0.277583	0.444444
13-52	0.057458	-0.351369	0.250000
13-53	0.042829	-0.330291	0.416667
13-54	0.008242	-0.398813	0.333333
13-55	0.028941	-0.096422	0.066667
13-56	0.071647	-0.335408	0.333333
13-57	0.031565	-0.348342	0.400000
13-58	0.007733	-0.305675	0.166667
13-59	0.054700	-0.171423	0.666667
13-60	0.016133	-0.297275	0.166667
13-61	0.000913	-0.338272	0.500000
13-62	0.036787	-0.048009	0.875000
13-63	0.038675	-0.300510	0.500000
13-64	0.014900	-0.154693	0.750000
13-65	0.057475	-0.351352	0.250000
13-66	0.074095	-0.305812	0.400000
13-67	0.050111	-0.318161	0.428571
13-68	0.070717	-0.336338	0.333333
13-69	0.000350	-0.408478	0.250000
13-70	0.000000	-0.408828	0.250000
13-71	0.026350	-0.312835	0.500000
13-72	0.064535	-0.293606	0.200000
13-73	0.000215	-0.357926	0.200000
13-74	0.000000	-0.408828	0.250000
13-75	0.014900	-0.154693	0.750000
13-76	0.000150	-0.313258	0.166667
13-77	0.050897	-0.265676	0.533333
13-78	0.000000	-0.408828	0.250000
13-79	0.033721	-0.339399	0.416667
13-80	0.001931	-0.337254	0.500000
13-81	0.018504	-0.349769	0.428571
13-82	0.030708	-0.376347	0.333333
13-83	0.000275	-0.408552	0.250000
13-84	0.050100	-0.221248	0.600000
13-85	0.027425	-0.379630	0.333333
13-86	0.017463	-0.355657	0.416667
13-87	0.020775	-0.359132	0.400000
13-88	0.026325	-0.312860	0.500000
13-89	0.000235	-0.357906	0.200000
13-90	0.038150	-0.301035	0.500000
13-91	0.054608	-0.352447	0.333333
13-92	0.023375	-0.315810	0.500000
13-93	0.030261	-0.238374	0.142857
13-94	0.028483	-0.378572	0.333333
13-95	0.037943	-0.319752	0.454545
13-96	0.052670	-0.281071	0.181818
13-97	0.049775	-0.359052	0.250000
13-98	0.041358	-0.241296	0.583333
13-99	0.000315	-0.357826	0.200000
13-100	0.015425	-0.154168	0.750000
13-101	0.014900	-0.154693	0.750000
13-102	0.000638	-0.408190	0.250000
13-103	0.035595	-0.344312	0.400000
13-104	0.100450	-0.238735	0.500000
13-105	0.000175	-0.357966	0.200000
13-106	0.025989	-0.224737	0.133333
13-107	0.023467	-0.315718	0.500000
13-108	0.041138	-0.255649	0.562500
13-109	0.053112	-0.299647	0.466667
13-110	0.025210	-0.246138	0.600000
13-111	0.042067	-0.297118	0.500000
13-112	0.038832	-0.207848	0.636364
13-113	0.016167	-0.297242	0.166667
13-114	0.033200	-0.354327	0.222222
13-115	0.000129	-0.418771	0.285714
13-116	0.127281	-0.234528	0.444444
13-117	0.101283	-0.310954	0.312500
13-118	0.029962	-0.343157	0.416667
13-119	0.033625	-0.192498	0.666667
13-120	0.075725	-0.282416	0.200000
13-121	0.110425	-0.059168	0.750000
13-122	0.043768	-0.202912	0.636364
13-123	0.000380	0.000380	0.000000
13-124	0.024500	-0.314685	0.500000
13-125	0.051727	-0.363619	0.300000
13-126	0.089261	-0.174549	0.611111
13-127	0.000025	-0.339160	0.500000
13-128	0.028458	-0.378597	0.333333
13-129	0.020533	-0.318652	0.500000
13-130	0.027011	-0.367704	0.363636
13-131	0.037635	-0.342272	0.400000
13-132	0.054997	-0.306811	0.444444
13-133	0.074218	-0.326050	0.350000
13-134	0.000195	-0.357946	0.200000
13-135	0.040463	-0.319083	0.450000
13-136	0.000158	-0.406897	0.333333
13-137	0.025580	-0.245768	0.600000
13-138	0.001925	-0.405130	0.333333
13-139	0.000675	-0.338510	0.500000
13-140	0.037012	-0.217376	0.625000
13-141	0.000275	-0.357866	0.200000
13-142	0.000200	-0.408628	0.250000
13-143	0.031310	-0.104364	0.800000
13-144	0.055679	-0.235051	0.571429
13-145	0.000000	-0.339185	0.500000
13-146	0.060408	-0.109184	0.750000
13-147	0.049788	-0.359040	0.250000
13-148	0.057406	-0.281779	0.500000
13-149	0.038890	-0.300295	0.500000
13-150	0.020402	-0.359505	0.400000
13-151	0.077242	-0.338104	0.300000
13-152	0.035491	-0.341541	0.214286
13-153	0.122150	-0.217035	0.500000
13-154	0.000017	-0.339168	0.500000
13-155	0.052983	-0.060078	0.833333
13-156	0.048692	-0.177432	0.666667
13-157	0.024292	-0.201832	0.666667
13-158	0.014555	-0.343586	0.200000
13-159	0.027483	-0.379572	0.333333
13-160	0.014900	-0.154693	0.750000
13-161	0.021190	-0.317995	0.500000
13-162	0.049913	-0.358915	0.250000
13-163	0.000058	-0.339127	0.500000
13-164	0.022825	-0.259829	0.583333
13-165	0.043955	-0.295230	0.500000
13-166	0.041444	-0.348644	0.375000
13-167	0.037364	-0.324444	0.444444
13-168	0.049175	-0.290010	0.500000
13-169	0.025987	-0.143605	0.750000
13-170	0.000000	-0.408828	0.250000
13-171	0.083621	-0.207109	0.571429
13-172	0.049927	-0.365419	0.300000
13-173	0.000075	-0.339110	0.500000
13-174	0.019510	-0.184001	0.700000
13-175	0.028693	-0.371575	0.350000
13-176	0.003692	-0.403363	0.333333
13-177	0.129922	-0.257604	0.222222
13-178	0.072937	-0.342409	0.300000
13-179	0.016167	-0.297242	0.166667
13-180	0.036360	-0.234988	0.600000
13-181	0.029610	-0.241738	0.600000
13-182	0.038461	-0.263037	0.555556
13-183	0.016142	-0.297267	0.166667
13-184	0.014900	-0.154693	0.750000
13-185	0.000200	-0.408628	0.250000
13-186	0.000255	-0.357886	0.200000
13-187	0.016200	-0.297208	0.166667
13-188	0.038787	-0.334332	0.416667
13-189	0.000044	-0.387482	0.222222
13-190	0.001363	-0.407465	0.250000
13-191	0.014006	-0.325179	0.500000
13-192	0.038461	-0.140058	0.736842
13-193	0.001700	-0.405355	0.333333
13-194	0.034733	-0.200324	0.125000
13-195	0.015600	-0.323585	0.500000
13-196	0.037255	-0.342652	0.400000
13-197	0.073050	-0.340383	0.307692
13-198	0.057564	-0.361336	0.285714
13-199	0.003800	-0.403255	0.333333
02-0	0.048325	-0.358730	0.333333
02-1	0.022250	-0.203873	0.666667
02-2	0.016067	-0.323118	0.500000
02-3	0.016183	-0.297225	0.166667
02-4	0.043817	-0.343710	0.222222
02-5	0.045850	-0.293335	0.500000
02-6	0.073755	-0.306152	0.400000
02-7	0.027975	-0.351932	0.400000
02-8	0.000186	-0.418714	0.285714
02-9	0.036300	-0.235048	0.600000
02-10	0.000275	-0.357866	0.200000
02-11	0.026083	-0.256571	0.583333
02-12	0.021515	-0.358392	0.400000
02-13	0.038517	-0.262981	0.555556
02-14	0.057996	-0.310276	0.428571
02-15	0.043750	-0.295435	0.500000
02-16	0.015475	-0.154118	0.750000
02-17	0.040915	-0.338992	0.400000
02-18	0.020695	-0.359212	0.400000
02-19	0.063907	-0.129913	0.714286
02-20	0.037255	-0.342652	0.400000
02-21	0.019025	-0.207098	0.666667
02-22	0.010436	-0.396619	0.333333
02-23	0.003808	-0.403247	0.333333
02-24	0.014900	-0.154693	0.750000
02-25	0.037575	-0.301610	0.500000
02-26	0.000200	-0.408628	0.250000
02-27	0.067477	-0.347869	0.300000
02-28	0.035821	-0.337299	0.416667
02-29	0.046205	-0.200475	0.636364
02-30	0.028092	-0.378963	0.333333
02-31	0.046760	-0.258506	0.550000
02-32	0.001958	-0.405097	0.333333
02-33	0.071250	-0.347650	0.285714
02-34	0.049825	-0.359002	0.250000
02-35	0.038907	-0.358452	0.357143
02-36	0.043250	-0.247480	0.571429
02-37	0.000020	-0.339165	0.500000
02-38	0.000215	-0.357926	0.200000
02-39	0.046475	-0.362353	0.250000
02-40	0.049813	-0.359015	0.250000
02-41	0.000250	-0.408577	0.250000
02-42	0.059353	-0.302456	0.444444
02-43	0.026175	-0.313010	0.500000
02-44	0.022413	-0.231976	0.625000
02-45	0.025517	-0.257138	0.583333
02-46	0.000121	-0.418779	0.285714
02-47	0.066128	-0.235370	0.555556
02-48	0.063116	-0.278251	0.187500
02-49	0.000000	-0.408828	0.250000
02-50	0.049813	-0.359015	0.250000
02-51	0.030805	-0.215875	0.636364
02-52	0.015500	-0.154093	0.750000
02-53	0.093232	-0.215118	0.545455
02-54	0.044744	-0.143692	0.722222
02-55	0.039517	-0.243138	0.583333
02-56	0.176500	-0.162685	0.500000
02-57	0.045442	-0.293743	0.500000
02-58	0.037109	-0.327527	0.437500
02-59	0.088393	-0.330507	0.285714
02-60	0.033469	-0.305716	0.500000
02-61	0.038880	-0.300305	0.500000
02-62	0.027633	-0.379422	0.333333
02-63	0.044985	-0.334922	0.400000
02-64	0.106140	-0.165208	0.600000
02-65	0.050187	-0.288997	0.500000
02-66	0.010942	-0.397886	0.250000
02-67	0.056283	-0.343985	0.350000
02-68	0.106530	-0.164818	0.600000
02-69	0.028950	-0.140643	0.750000
02-70	0.057023	-0.189657	0.636364
02-71	0.046488	-0.362340	0.250000
02-72	0.052952	-0.280789	0.181818
02-73	0.000175	-0.357966	0.200000
02-74	0.049900	-0.358928	0.250000
02-75	0.015425	-0.154168	0.750000
02-76	0.027206	-0.274292	0.555556
02-77	0.093515	-0.286392	0.400000
02-78	0.061292	-0.347536	0.250000
02-79	0.028025	-0.379030	0.333333
02-80	0.008863	-0.241864	0.133333
02-81	0.057475	-0.351352	0.250000
02-82	0.017840	-0.185671	0.700000
02-83	0.088079	-0.330821	0.285714
02-84	0.074396	-0.293876	0.428571
02-85	0.028608	-0.254046	0.583333
02-86	0.014900	-0.154693	0.750000
02-87	0.000067	-0.339118	0.500000
02-88	0.047815	-0.332092	0.400000
02-89	0.027892	-0.379163	0.333333
02-90	0.025270	-0.246078	0.600000
02-91	0.044695	-0.335212	0.400000
02-92	0.035051	-0.200005	0.125000
02-93	0.057475	-0.351352	0.250000
02-94	0.049838	-0.358990	0.250000
02-95	0.000425	-0.408402	0.250000
02-96	0.046786	-0.315022	0.444444
02-97	0.034745	-0.200311	0.125000
02-98	0.049763	-0.359065	0.250000
02-99	0.046600	-0.292585	0.500000
02-100	0.032121	-0.340999	0.416667
02-101	0.026750	-0.086312	0.833333
02-102	0.015090	-0.253546	0.142857
02-103	0.007575	-0.399480	0.333333
02-104	0.097950	-0.241235	0.500000
02-105	0.002008	-0.405047	0.333333
02-106	0.000050	-0.339135	0.500000
02-107	0.027842	-0.379213	0.333333
02-108	0.026162	-0.313022	0.500000
02-109	0.034975	-0.304210	0.500000
02-110	0.048325	-0.358730	0.333333
02-111	0.057475	-0.351352	0.250000
02-112	0.064133	-0.275052	0.500000
02-113	0.060845	-0.319062	0.400000
02-114	0.049788	-0.359040	0.250000
02-115	0.040995	-0.338912	0.400000
02-116	0.063480	-0.241786	0.550000
02-117	0.028608	-0.197515	0.666667
02-118	0.035376	-0.336684	0.210526
02-119	0.000200	-0.408628	0.250000
02-120	0.020575	-0.318610	0.500000
02-121	0.015425	-0.154168	0.750000
02-122	0.000135	-0.358006	0.200000
02-123	0.031305	-0.348602	0.400000
02-124	0.002842	-0.404213	0.333333
02-125	0.049863	-0.358965	0.250000
02-126	0.003703	-0.403352	0.333333
02-127	0.058817	-0.328710	0.222222
02-128	0.014900	-0.154693	0.750000
02-129	0.016300	-0.322885	0.500000
02-130	0.028100	-0.378955	0.333333
02-131	0.028212	-0.226176	0.625000
02-132	0.073004	-0.295269	0.428571
02-133	0.052708	-0.286477	0.500000
02-134	0.057475	-0.351352	0.250000
02-135	0.060015	-0.279170	0.500000
02-136	0.015475	-0.154118	0.750000
02-137	0.014012	-0.155580	0.750000
02-138	0.089163	-0.283957	0.416667
02-139	0.049850	-0.358977	0.250000
02-140	0.020575	-0.359332	0.400000
02-141	0.034733	-0.200324	0.125000
02-142	0.002803	-0.404252	0.333333
02-143	0.044672	-0.314873	0.450000
02-144	0.014900	-0.154693	0.750000
02-145	0.049850	-0.358977	0.250000
02-146	0.000475	-0.357666	0.200000
02-147	0.000450	-0.312958	0.166667
02-148	0.026050	-0.256604	0.583333
02-149	0.020333	-0.205790	0.666667
02-150	0.018108	-0.343700	0.444444
02-151	0.022436	-0.268294	0.571429
02-152	0.057525	-0.351303	0.250000
02-153	0.162705	-0.217202	0.400000
02-154	0.049863	-0.358965	0.250000
02-155	0.000355	-0.357786	0.200000
02-156	0.028300	-0.378755	0.333333
02-157	0.045081	-0.345006	0.375000
02-158	0.029390	-0.241958	0.600000
02-159	0.000025	-0.339160	0.500000
02-160	0.060736	-0.354501	0.272727
02-161	0.000350	-0.408478	0.250000
02-162	0.030469	-0.359619	0.375000
02-163	0.098300	-0.240885	0.500000
02-164	0.030400	-0.195723	0.666667
02-165	0.049763	-0.359065	0.250000
02-166	0.031545	-0.348362	0.400000
02-167	0.027900	-0.391000	0.285714
02-168	0.008590	-0.148114	0.083333
02-169	0.042950	-0.247780	0.571429
02-170	0.029250	-0.196873	0.666667
02-171	0.000235	-0.357906	0.200000
02-172	0.026325	-0.312860	0.500000
02-173	0.077705	-0.302202	0.400000
02-174	0.036787	-0.048009	0.875000
02-175	0.094675	-0.314153	0.250000
02-176	0.049750	-0.359078	0.250000
02-177	0.090757	-0.324589	0.300000
02-178	0.037275	-0.342632	0.400000
02-179	0.035070	-0.298671	0.181818
02-180	0.026325	-0.256329	0.583333
02-181	0.049850	-0.358977	0.250000
02-182	0.001550	-0.311858	0.166667
02-183	0.008408	-0.398647	0.333333
02-184	0.000050	-0.339135	0.500000
02-185	0.057237	-0.281947	0.500000
02-186	0.006942	-0.400113	0.333333
02-187	0.013876	-0.236851	0.133333
02-188	0.017447	-0.397899	0.300000
02-189	0.054121	-0.236609	0.571429
02-190	0.062186	-0.276999	0.500000
02-191	0.034745	-0.200311	0.125000
02-192	0.026350	-0.312835	0.500000
02-193	0.000044	-0.387482	0.222222
02-194	0.052597	-0.362749	0.300000
02-195	0.079875	-0.310213	0.375000
02-196	0.015475	-0.154118	0.750000
02-197	0.034185	-0.323956	0.200000
02-198	0.022217	-0.291192	0.166667
02-199	0.014900	-0.154693	0.750000
20-0	0.068250	-0.157873	0.666667
20-1	0.057475	-0.351352	0.250000
20-2	0.046500	-0.362328	0.250000
20-3	0.000235	-0.357906	0.200000
20-4	0.000000	-0.408828	0.250000
20-5	0.061443	-0.357457	0.285714
20-6	0.041295	-0.338612	0.400000
20-7	0.000200	-0.408628	0.250000
20-8	0.026538	-0.182401	0.111111
20-9	0.034733	-0.200324	0.125000
20-10	0.077798	-0.279897	0.454545
20-11	0.055008	-0.306800	0.444444
20-12	0.034050	-0.256680	0.571429
20-13	0.000215	-0.357926	0.200000
20-14	0.008581	-0.398474	0.333333
20-15	0.048942	-0.310603	0.450000
20-16	0.027865	-0.330276	0.200000
20-17	0.019083	-0.207040	0.666667
20-18	0.044550	-0.256948	0.555556
20-19	0.027845	-0.330296	0.200000
20-20	0.052347	-0.362999	0.300000
20-21	0.019017	-0.207107	0.666667
20-22	0.025550	-0.245798	0.600000
20-23	0.016847	-0.398499	0.300000
20-24	0.033972	-0.267526	0.555556
20-25	0.049525	-0.289660	0.500000
20-26	0.048392	-0.358663	0.333333
20-27	0.058096	-0.310176	0.428571
20-28	0.037958	-0.314801	0.466667
20-29	0.051145	-0.183911	0.125000
20-30	0.045542	-0.316267	0.444444
20-31	0.029913	-0.343207	0.416667
20-32	0.000250	-0.408577	0.250000
20-33	0.027523	-0.198600	0.666667
20-34	0.051200	-0.287985	0.500000
20-35	0.034000	-0.305185	0.500000
20-36	0.026350	-0.312835	0.500000
20-37	0.243658	-0.163397	0.333333
20-38	0.024475	-0.145118	0.750000
20-39	0.014950	-0.154643	0.750000
20-40	0.025411	-0.342861	0.428571
20-41	0.002025	-0.337160	0.500000
20-42	0.014900	-0.154693	0.750000
20-43	0.037840	-0.233508	0.600000
20-44	0.031283	-0.119466	0.777778
20-45	0.022133	-0.291275	0.166667
20-46	0.036757	-0.360602	0.357143
20-47	0.077855	-0.302052	0.400000
20-48	0.023950	-0.315235	0.500000
20-49	0.011606	-0.375921	0.222222
20-50	0.000275	-0.357866	0.200000
20-51	0.045450	-0.312691	0.200000
20-52	0.081930	-0.053744	0.800000
20-53	0.000000	-0.408828	0.250000
20-54	0.104650	-0.279782	0.388889
20-55	0.000025	-0.339160	0.500000
20-56	0.000025	-0.339160	0.500000
20-57	0.000135	-0.358006	0.200000
20-58	0.015475	-0.154118	0.750000
20-59	0.058858	-0.348197	0.333333
20-60	0.000050	-0.339135	0.500000
20-61	0.029656	-0.196468	0.666667
20-62	0.000255	-0.357886	0.200000
20-63	0.049970	-0.187459	0.650000
20-64	0.028305	-0.329836	0.200000
20-65	0.073605	-0.234745	0.545455
20-66	0.001050	-0.338135	0.500000
20-67	0.036748	-0.321393	0.200000
20-68	0.002825	-0.404230	0.333333
20-69	0.035836	-0.379401	0.272727
20-70	0.038840	-0.300345	0.500000
20-71	0.031362	-0.345669	0.214286
20-72	0.013937	-0.155655	0.750000
20-73	0.016219	-0.322966	0.500000
20-74	0.038162	-0.334957	0.416667
20-75	0.001958	-0.405097	0.333333
20-76	0.028411	-0.339861	0.428571
20-77	0.035137	-0.337982	0.416667
20-78	0.114980	-0.224205	0.500000
20-79	0.000075	-0.339110	0.500000
20-80	0.057450	-0.351377	0.250000
20-81	0.000250	-0.408577	0.250000
20-82	0.027967	-0.379088	0.333333
20-83	0.026375	-0.312810	0.500000
20-84	0.036210	-0.235138	0.600000
20-85	0.026325	-0.312860	0.500000
20-86	0.020525	-0.318660	0.500000
20-87	0.027825	-0.379230	0.333333
20-88	0.000195	-0.357946	0.200000
20-89	0.018560	-0.252788	0.600000
