Filename,2Theta,Intensity,hkl
gen_91.cif,39.15029057937068,49.36113397975023,"(2, 1, -2)"
gen_91.cif,39.495575594602634,9.614633306366795,"(2, 2, -2)"
gen_91.cif,41.34282659147316,32.97638392895187,"(2, 0, -1)"
gen_91.cif,51.996883169988216,11.08962792792535,"(1, -1, 1)"
gen_91.cif,54.58279823130502,15.363883158580572,"(3, 1, -2)"
gen_91.cif,56.039393738019704,13.835430869796612,"(2, 0, -2)"
gen_91.cif,56.82717840427068,13.113331844693846,"(3, 2, -3)"
gen_91.cif,59.6447449337979,23.418391561140467,"(2, -1, -1)"
gen_91.cif,60.904560948989335,3.489385277949403,"(3, 3, -3)"
gen_91.cif,66.97100655008359,21.288564397240496,"(3, 0, -2)"
gen_91.cif,67.20854849673367,8.465444423341046,"(3, 1, -3)"
gen_91.cif,72.8953440147985,8.411212972968153,"(4, 2, -3)"
gen_91.cif,76.6199790220805,3.7052167233938986,"(2, -2, 0)"
gen_91.cif,78.1894207255031,5.806729630671345,"(4, 3, -4)"
gen_91.cif,79.96049768529792,5.305356890613431,"(3, -1, -1)"
gen_91.cif,80.62644548073794,10.297053828985051,"(4, 1, -3)"
gen_91.cif,83.0464653878806,4.955012323510793,"(2, -1, -2)"
gen_91.cif,84.14736734697824,5.954689722837717,"(4, 2, -4)"
gen_91.cif,85.02651057515673,1.1430527121149967,"(4, 4, -4)"
gen_91.cif,87.74994050035902,5.502169228901267,"(2, -2, 1)"
gen_91.cif,89.60458585527076,5.303745392563464,"(3, 0, -3)"
gen_91.cif,89.82339223706303,4.35891500374118,"(4, 0, -2)"
gen_103.cif,18.237919658000386,39.568343459738415,"(1, -1, 0, 0)"
gen_103.cif,18.40745435808976,10.163761948347444,"(1, 0, -1, 0)"
gen_103.cif,24.724614936718275,40.255985592803945,"(1, 0, -1, 1)"
gen_103.cif,24.724628028368596,40.2562375706895,"(1, 0, -1, -1)"
gen_103.cif,31.965696961002582,11.421213725666597,"(2, -1, -1, 0)"
gen_103.cif,32.266447612103875,30.619705985705792,"(1, 1, -2, 0)"
gen_103.cif,33.073169413567285,47.347202722802585,"(0, 0, 0, 2)"
gen_103.cif,36.11274102071866,100.0,"(2, -1, -1, 1)"
gen_103.cif,36.11275170773037,33.333451004986465,"(2, -1, -1, -1)"
gen_103.cif,36.38314901969802,14.47925659659252,"(1, 1, -2, 1)"
gen_103.cif,36.383167683069864,14.478918713500972,"(1, 1, -2, -1)"
gen_103.cif,36.95951677997784,9.39216429373566,"(2, -2, 0, 0)"
gen_103.cif,37.3126426312175,8.208887887576338,"(2, 0, -2, 0)"
gen_103.cif,38.02523772910948,12.967647514080491,"(1, -1, 0, 2)"
gen_103.cif,38.11166452599217,1.686923268681862,"(1, 0, -1, 2)"
gen_103.cif,38.11168226971865,1.686717605823841,"(1, 0, -1, -2)"
gen_103.cif,40.989182532802076,4.212854993659941,"(2, 0, -2, 1)"
gen_103.cif,40.989199229070756,4.212737573641894,"(2, 0, -2, -1)"
gen_103.cif,46.65894526504446,4.08800695229324,"(2, -1, -1, 2)"
gen_103.cif,46.65895999458527,4.087591614131387,"(2, -1, -1, -2)"
gen_103.cif,46.87838722503283,11.077736171965725,"(1, 1, -2, 2)"
gen_103.cif,46.878417559901976,11.07803487840912,"(1, 1, -2, -2)"
gen_103.cif,49.65220597782501,0.5821003563907117,"(3, -2, -1, 0)"
gen_103.cif,49.861673848090625,4.90788090865072,"(3, -1, -2, 0)"
gen_103.cif,50.209362327320086,5.075086310795885,"(2, 1, -3, 0)"
gen_103.cif,50.428927547483,7.889845394651765,"(2, -2, 0, 2)"
gen_103.cif,50.704929478850424,3.4817414838543677,"(2, 0, -2, 2)"
gen_103.cif,50.704957780784014,3.481856682160331,"(2, 0, -2, -2)"
gen_103.cif,52.63291425087173,7.771502340077731,"(3, -2, -1, 1)"
gen_103.cif,52.833820248199224,2.7451794026548955,"(3, -1, -2, 1)"
gen_103.cif,52.83383384102135,2.745105132905141,"(3, -1, -2, -1)"
gen_103.cif,53.167487028076984,1.5897946242021577,"(2, 1, -3, 1)"
gen_103.cif,53.16750770103881,1.5898482542105399,"(2, 1, -3, -1)"
gen_103.cif,54.248043548907596,4.929545807169654,"(1, 0, -1, 3)"
gen_103.cif,54.248063790367695,4.92965140022116,"(1, 0, -1, -3)"
gen_103.cif,56.777882175894284,10.426901029320804,"(3, -3, 0, 0)"
gen_103.cif,57.349409872044085,14.725861855683938,"(3, 0, -3, 0)"
gen_103.cif,60.06559779034336,4.920213104982519,"(3, 0, -3, 1)"
gen_103.cif,60.06561674613674,4.920350740622718,"(3, 0, -3, -1)"
gen_103.cif,60.961304901588505,0.32131462665011973,"(3, -2, -1, 2)"
gen_103.cif,60.96131688119645,0.3212749687254009,"(3, -2, -1, -2)"
gen_103.cif,61.06561793161672,15.091323757717317,"(2, -1, -1, 3)"
gen_103.cif,61.06563629227421,15.091596077273644,"(2, -1, -1, -3)"
